group_id,group_number,time,particles,is_alive,longitude,latitude,geometry,month
34,34016,2023-05-02 00:00:00,2177,1.0,-83.11478,44.0047,POINT (1107407.2457812557 826773.1354138876),2023-05
34,34017,2023-05-01 18:00:00,2178,1.0,-83.26166,43.97182,POINT (1095699.6390657523 822929.7696283233),2023-05
34,34018,2023-05-01 06:00:00,2179,1.0,-83.28174,43.942577,POINT (1094138.2134264547 819652.6989903097),2023-05
34,34019,2023-05-02 06:00:00,2180,1.0,-83.054474,44.009315,POINT (1112227.1194861627 827369.0218389828),2023-05
34,34020,2023-05-02 06:00:00,2181,1.0,-83.12149,44.000866,POINT (1106876.6994198614 826337.6759539844),2023-05
34,34021,2023-05-02 00:00:00,2182,1.0,-83.12091,44.002026,POINT (1106920.9914090147 826467.461338549),2023-05
34,34022,2023-05-02 06:00:00,2183,1.0,-83.039185,44.02789,POINT (1113414.9076735254 829456.8224011993),2023-05
34,34023,2023-05-02 00:00:00,2184,1.0,-83.11755,44.003433,POINT (1107187.209851111 826628.5314405748),2023-05
34,34024,2023-05-02 06:00:00,2185,1.0,-83.042175,44.02162,POINT (1113187.782278308 828755.3365885121),2023-05
34,34025,2023-05-02 00:00:00,2186,1.0,-83.1196,44.002445,POINT (1107025.3017835394 826515.8903669259),2023-05
34,34026,2023-05-02 00:00:00,2187,1.0,-83.12549,43.998386,POINT (1106561.1121075405 826056.5171077219),2023-05
34,34027,2023-05-02 00:00:00,2188,1.0,-83.11731,44.003796,POINT (1107206.0889888064 826669.1740031245),2023-05
34,34028,2023-05-01 00:00:00,2189,1.0,-83.28198,43.94136,POINT (1094120.619129768 819517.0346510677),2023-05
34,34029,2023-05-02 06:00:00,2190,1.0,-83.04047,44.024643,POINT (1113318.672001873 829093.8597761147),2023-05
34,34030,2023-05-02 00:00:00,2191,1.0,-83.11322,44.005302,POINT (1107530.7572429175 826842.269649047),2023-05
34,34031,2023-05-02 06:00:00,2192,1.0,-83.04465,44.0183,POINT (1112996.3885491947 828382.217445645),2023-05
34,34032,2023-05-01 00:00:00,2193,1.0,-83.28342,43.93993,POINT (1094007.954643291 819356.2118621997),2023-05
34,34033,2023-05-02 06:00:00,2194,1.0,-83.038605,44.029675,POINT (1113457.8178386516 829656.2549645685),2023-05
34,34035,2023-05-03 00:00:00,2196,1.0,-82.97195,44.064972,POINT (1118720.662179485 833679.4084649386),2023-05
34,34037,2023-05-01 12:00:00,2198,1.0,-83.26181,43.97433,POINT (1095683.263954225 823208.8369773591),2023-05
34,34038,2023-05-01 00:00:00,2199,1.0,-83.28055,43.947075,POINT (1094226.3081654704 820154.4430663532),2023-05
34,34039,2023-05-02 06:00:00,2200,1.0,-83.056854,44.007782,POINT (1112039.493478983 827195.0985278905),2023-05
34,34040,2023-05-02 06:00:00,2201,1.0,-83.04419,44.01887,POINT (1113031.9177474603 828446.5190870322),2023-05
34,34042,2023-05-02 06:00:00,2203,1.0,-83.04001,44.02554,POINT (1113353.5584535166 829194.2365115731),2023-05
34,34043,2023-05-02 06:00:00,2204,1.0,-83.03946,44.0271,POINT (1113394.4709945796 829368.5863463554),2023-05
34,34044,2023-05-02 06:00:00,2205,1.0,-83.039635,44.031452,POINT (1113371.8938284512 829852.5676735793),2023-05
34,34045,2023-05-01 00:00:00,2206,1.0,-83.27911,43.945644,POINT (1094343.6131510744 819996.9818469654),2023-05
34,34047,2023-05-02 00:00:00,2208,1.0,-83.125885,43.99813,POINT (1106529.8103540556 826027.557430911),2023-05
34,34048,2023-05-02 00:00:00,2209,1.0,-83.11157,44.005054,POINT (1107663.1797817396 826816.8900062446),2023-05
34,34049,2023-05-02 06:00:00,2210,1.0,-83.04291,44.02054,POINT (1113131.2688077157 828633.7794454315),2023-05
34,34050,2023-05-02 06:00:00,2211,1.0,-83.04129,44.025692,POINT (1113250.6606908133 829209.4055526719),2023-05
34,34051,2023-05-02 06:00:00,2212,1.0,-83.04001,44.025623,POINT (1113353.3940034485 829203.5730667273),2023-05
34,34052,2023-05-02 06:00:00,2213,1.0,-83.03949,44.027046,POINT (1113392.1329155155 829362.6018500973),2023-05
34,34053,2023-05-02 06:00:00,2214,1.0,-83.03894,44.028633,POINT (1113432.9908171229 829539.9228282216),2023-05
34,34054,2023-05-02 00:00:00,2215,1.0,-83.1127,44.00508,POINT (1107572.711876238 826818.3491385451),2023-05
34,34055,2023-05-02 06:00:00,2216,1.0,-83.040726,44.025303,POINT (1113296.615070354 829166.9134084194),2023-05
34,34056,2023-05-02 00:00:00,2217,1.0,-83.11553,44.004265,POINT (1107347.5695458832 826723.7461214944),2023-05
34,34057,2023-05-01 00:00:00,2218,1.0,-83.28055,43.944218,POINT (1094230.956724857 819836.5791090103),2023-05
34,34058,2023-05-02 06:00:00,2219,1.0,-83.03882,44.02897,POINT (1113442.1032720795 829577.4413736116),2023-05
34,34059,2023-05-02 06:00:00,2220,1.0,-83.03934,44.02743,POINT (1113403.591430202 829405.6804104926),2023-05
34,34060,2023-05-03 12:00:00,2221,1.0,-82.937614,44.065975,POINT (1121464.81600739 833842.3077632526),2023-05
34,34062,2023-05-02 00:00:00,2223,1.0,-83.12155,44.000843,POINT (1106871.8538475386 826335.0484759953),2023-05
34,34063,2023-05-02 06:00:00,2224,1.0,-83.05307,44.010265,POINT (1112337.677633561 827476.6546269914),2023-05
34,34064,2023-05-02 06:00:00,2225,1.0,-83.04309,44.020287,POINT (1113117.1028015495 828605.5121890069),2023-05
34,34065,2023-05-02 06:00:00,2226,1.0,-83.0408,44.024017,POINT (1113293.0256220703 829023.7868984003),2023-05
34,34066,2023-05-02 06:00:00,2227,1.0,-83.03995,44.025684,POINT (1113358.1600586816 829210.4493542821),2023-05
34,34068,2023-05-03 18:00:00,2229,1.0,-82.93287,44.067116,POINT (1121841.9978534293 833976.3812600765),2023-05
34,34072,2023-05-02 00:00:00,2233,1.0,-83.12259,44.00017,POINT (1106789.999380984 826258.9771204899),2023-05
34,34074,2023-05-02 06:00:00,2235,1.0,-83.053314,44.010094,POINT (1112318.4629531612 827457.2161293796),2023-05
34,34076,2023-05-02 06:00:00,2237,1.0,-83.04184,44.02219,POINT (1113213.5429509096 828819.0431158738),2023-05
34,34078,2023-05-02 06:00:00,2239,1.0,-83.03958,44.026737,POINT (1113385.4102644902 829328.0971898898),2023-05
34,34079,2023-05-02 06:00:00,2240,1.0,-83.03879,44.02913,POINT (1113444.2317386658 829595.3088079527),2023-05
34,34082,2023-05-01 00:00:00,2243,1.0,-83.27768,43.9485,POINT (1094453.9308018847 820316.5310050355),2023-05
34,34083,2023-05-02 00:00:00,2244,1.0,-83.12637,43.997875,POINT (1106491.1761745594 825998.4766285977),2023-05
34,34084,2023-05-02 06:00:00,2245,1.0,-83.055725,44.008495,POINT (1112128.5241253611 827276.0329456923),2023-05
34,34085,2023-05-03 00:00:00,2246,1.0,-82.97258,44.062943,POINT (1118674.174958629 833452.696365522),2023-05
34,34086,2023-05-02 06:00:00,2247,1.0,-83.039856,44.02587,POINT (1113365.1222267982 829231.373515857),2023-05
34,34087,2023-05-02 06:00:00,2248,1.0,-83.05415,44.00952,POINT (1112252.3769074553 827392.3860558865),2023-05
34,34088,2023-05-02 06:00:00,2249,1.0,-83.04138,44.022995,POINT (1113248.6119013284 828909.233802072),2023-05
35,35000,2023-05-01 00:00:00,2250,1.0,-83.82831,43.988552,POINT (1050280.3512298968 824276.6740527335),2023-05
35,35002,2023-05-01 00:00:00,2252,1.0,-83.82117,43.99141,POINT (1050849.9015337063 824599.0647509024),2023-05
35,35003,2023-05-01 00:00:00,2253,1.0,-83.81973,43.99141,POINT (1050964.796670526 824599.9727750648),2023-05
35,35004,2023-05-01 00:00:00,2254,1.0,-83.8183,43.99141,POINT (1051079.6917911333 824600.8828494565),2023-05
35,35005,2023-05-01 00:00:00,2255,1.0,-83.816864,43.99141,POINT (1051194.5868954873 824601.7949740718),2023-05
35,35006,2023-05-01 00:00:00,2256,1.0,-83.81543,43.99141,POINT (1051309.4819835545 824602.7091489151),2023-05
35,35007,2023-05-01 00:00:00,2257,1.0,-83.814026,43.99141,POINT (1051421.932479473 824603.6058584745),2023-05
35,35008,2023-05-01 00:00:00,2258,1.0,-83.81259,43.99141,POINT (1051536.8275352037 824604.5240901439),2023-05
35,35009,2023-05-01 00:00:00,2259,1.0,-83.82974,43.992836,POINT (1050161.7389211261 824752.4169338342),2023-05
35,35010,2023-05-01 00:00:00,2260,1.0,-83.82831,43.992836,POINT (1050276.6313198619 824753.3126787662),2023-05
35,35011,2023-05-01 00:00:00,2261,1.0,-83.824005,43.99141,POINT (1050622.5557898025 824597.2740643247),2023-05
35,35012,2023-05-01 00:00:00,2262,1.0,-83.82687,43.992836,POINT (1050391.5237026 824754.2104738709),2023-05
35,35014,2023-05-01 00:00:00,2264,1.0,-83.82257,43.992836,POINT (1050736.2007544797 824756.9161602407),2023-05
35,35015,2023-05-01 00:00:00,2265,1.0,-83.82117,43.992836,POINT (1050848.6485556278 824757.8028581975),2023-05
35,35016,2023-05-01 00:00:00,2266,1.0,-83.81973,43.992836,POINT (1050963.5408581859 824758.7108605612),2023-05
35,35017,2023-05-01 00:00:00,2267,1.0,-83.8183,43.992836,POINT (1051078.4331445296 824759.6209131061),2023-05
35,35018,2023-05-01 00:00:00,2268,1.0,-83.816864,43.992836,POINT (1051193.3254146227 824760.5330158167),2023-05
35,35019,2023-05-01 00:00:00,2269,1.0,-83.81543,43.992836,POINT (1051308.2176684286 824761.4471687041),2023-05
35,35020,2023-05-01 00:00:00,2270,1.0,-83.814026,43.992836,POINT (1051420.66539039 824762.3438567368),2023-05
35,35021,2023-05-01 00:00:00,2271,1.0,-83.81259,43.992836,POINT (1051535.5576118599 824763.2620663526),2023-05
35,35022,2023-05-01 00:00:00,2272,1.0,-83.83115,43.994267,POINT (1050048.054468532 824910.7050750705),2023-05
35,35026,2023-05-01 00:00:00,2276,1.0,-83.82831,43.99141,POINT (1050277.8701869256 824594.5744636804),2023-05
35,35027,2023-05-01 00:00:00,2277,1.0,-83.824005,43.988552,POINT (1050625.0538610686 824279.3737831443),2023-05
35,35028,2023-05-01 00:00:00,2278,1.0,-83.82257,43.988552,POINT (1050739.9547059624 824280.2777939433),2023-05
35,35029,2023-05-01 00:00:00,2279,1.0,-83.82117,43.988552,POINT (1050852.4108363977 824281.1645558189),2023-05
35,35030,2023-05-01 00:00:00,2280,1.0,-83.81973,43.988552,POINT (1050967.311649313 824282.0726236394),2023-05
35,35032,2023-05-01 00:00:00,2282,1.0,-83.816864,43.988552,POINT (1051197.1132264624 824283.8949102715),2023-05
35,35033,2023-05-01 00:00:00,2283,1.0,-83.81543,43.988552,POINT (1051312.013990623 824284.809129069),2023-05
35,35034,2023-05-01 00:00:00,2284,1.0,-83.814026,43.988552,POINT (1051424.4700418662 824285.7058817653),2023-05
35,35035,2023-05-01 00:00:00,2285,1.0,-83.82974,43.98998,POINT (1050164.2142904133 824434.5161781103),2023-05
35,35036,2023-05-01 00:00:00,2286,1.0,-83.82831,43.98998,POINT (1050279.1123652542 824435.41196609),2023-05
35,35037,2023-05-01 00:00:00,2287,1.0,-83.82687,43.99141,POINT (1050392.7654039285 824595.4722803315),2023-05
35,35038,2023-05-01 00:00:00,2288,1.0,-83.82687,43.98998,POINT (1050394.0104240978 824436.3098043542),2023-05
35,35039,2023-05-01 00:00:00,2289,1.0,-83.824005,43.98998,POINT (1050623.8064936502 824438.1116317081),2023-05
35,35040,2023-05-01 00:00:00,2290,1.0,-83.82257,43.98998,POINT (1050738.704504286 824439.0156207936),2023-05
35,35041,2023-05-01 00:00:00,2291,1.0,-83.82117,43.98998,POINT (1050851.1578607666 824439.9023613832),2023-05
35,35042,2023-05-01 00:00:00,2292,1.0,-83.81973,43.98998,POINT (1050966.0558394252 824440.8104074093),2023-05
35,35043,2023-05-01 00:00:00,2293,1.0,-83.8183,43.98998,POINT (1051080.9538018699 824441.7205037044),2023-05
35,35044,2023-05-01 00:00:00,2294,1.0,-83.816864,43.98998,POINT (1051195.851748061 824442.6326502869),2023-05
35,35045,2023-05-01 00:00:00,2295,1.0,-83.81543,43.98998,POINT (1051310.7496779652 824443.5468471299),2023-05
35,35046,2023-05-01 00:00:00,2296,1.0,-83.814026,43.98998,POINT (1051423.2029552555 824444.4435782926),2023-05
35,35047,2023-05-01 00:00:00,2297,1.0,-83.81259,43.98998,POINT (1051538.1008528222 824445.361832072),2023-05
35,35048,2023-05-01 00:00:00,2298,1.0,-83.82974,43.99141,POINT (1050162.974953925 824593.6786972585),2023-05
35,35049,2023-05-01 00:00:00,2299,1.0,-83.82544,43.98998,POINT (1050508.9084669077 824437.2096928903),2023-05
35,35051,2023-05-01 00:00:00,2301,1.0,-83.82544,43.994267,POINT (1050505.168204862 824914.2730758394),2023-05
35,35055,2023-05-01 00:00:00,2305,1.0,-83.82117,43.997124,POINT (1050844.8829136284 825234.8669526128),2023-05
35,35056,2023-05-01 00:00:00,2306,1.0,-83.81973,43.997124,POINT (1050959.7666982273 825235.7748894532),2023-05
35,35057,2023-05-01 00:00:00,2307,1.0,-83.8183,43.997124,POINT (1051074.6504666128 825236.6848763232),2023-05
35,35058,2023-05-01 00:00:00,2308,1.0,-83.816864,43.997124,POINT (1051189.5342187488 825237.5969132145),2023-05
35,35059,2023-05-01 00:00:00,2309,1.0,-83.81543,43.997124,POINT (1051304.4179545986 825238.5110001324),2023-05
35,35061,2023-05-01 00:00:00,2311,1.0,-83.81259,43.997124,POINT (1051531.741043353 825240.3257667824),2023-05
35,35062,2023-05-01 00:00:00,2312,1.0,-83.82974,43.99855,POINT (1050156.7881680524 825388.2202557521),2023-05
35,35064,2023-05-01 00:00:00,2314,1.0,-83.82831,43.99855,POINT (1050271.6692145457 825389.115914573),2023-05
35,35068,2023-05-01 00:00:00,2318,1.0,-83.82117,43.99855,POINT (1050843.6299306648 825393.6056622876),2023-05
35,35070,2023-05-01 00:00:00,2320,1.0,-83.8183,43.99855,POINT (1051073.3918151031 825395.4235423526),2023-05
35,35071,2023-05-01 00:00:00,2321,1.0,-83.816864,43.99855,POINT (1051188.2727329668 825396.3355573418),2023-05
35,35072,2023-05-01 00:00:00,2322,1.0,-83.81543,43.99855,POINT (1051303.1536345447 825397.2496223026),2023-05
35,35074,2023-05-01 00:00:00,2324,1.0,-83.81259,43.99855,POINT (1051530.4711150606 825399.0643453693),2023-05
35,35077,2023-05-01 00:00:00,2327,1.0,-83.82831,43.997124,POINT (1050272.9080864438 825230.3770971089),2023-05
35,35078,2023-05-01 00:00:00,2328,1.0,-83.82974,43.997124,POINT (1050158.024205675 825229.4814167868),2023-05
35,35079,2023-05-01 00:00:00,2329,1.0,-83.82257,43.994267,POINT (1050734.947206346 824916.0788734579),2023-05
35,35081,2023-05-01 00:00:00,2331,1.0,-83.81973,43.994267,POINT (1050962.281686829 824917.8735305748),2023-05
35,35082,2023-05-01 00:00:00,2332,1.0,-83.8183,43.994267,POINT (1051077.171131331 824918.7835612079),2023-05
35,35083,2023-05-01 00:00:00,2333,1.0,-83.816864,43.994267,POINT (1051192.0605595808 824919.6956419598),2023-05
35,35084,2023-05-01 00:00:00,2334,1.0,-83.81543,43.994267,POINT (1051306.9499715446 824920.6097728418),2023-05
35,35085,2023-05-01 00:00:00,2335,1.0,-83.814026,43.994267,POINT (1051419.394912129 824921.5064392742),2023-05
35,35087,2023-05-01 00:00:00,2337,1.0,-83.81116,43.994267,POINT (1051649.1736549903 824923.344864407),2023-05
35,35088,2023-05-01 00:00:00,2338,1.0,-83.82974,43.995693,POINT (1050159.2635470033 825070.3182932889),2023-05
35,35089,2023-05-01 00:00:00,2339,1.0,-83.82831,43.995693,POINT (1050274.1502696234 825071.2139951689),2023-05
35,35091,2023-05-01 00:00:00,2341,1.0,-83.82544,43.995693,POINT (1050503.9236668402 825073.0115491452),2023-05
35,35092,2023-05-01 00:00:00,2342,1.0,-83.824005,43.995693,POINT (1050618.8103413668 825073.9134012401),2023-05
35,35093,2023-05-01 00:00:00,2343,1.0,-83.82257,43.995693,POINT (1050733.6969997878 825074.8173034171),2023-05
35,35094,2023-05-01 00:00:00,2344,1.0,-83.82687,43.988552,POINT (1050395.2521229987 824277.5719125471),2023-05
35,35095,2023-05-01 00:00:00,2345,1.0,-83.82117,43.995693,POINT (1050846.1392455918 825075.7039587453),2023-05
35,35096,2023-05-01 00:00:00,2346,1.0,-83.81973,43.995693,POINT (1050961.025872039 825076.6119174439),2023-05
35,35098,2023-05-01 00:00:00,2348,1.0,-83.816864,43.995693,POINT (1051190.799076256 825078.4339850743),2023-05
35,35099,2023-05-01 00:00:00,2349,1.0,-83.81543,43.995693,POINT (1051305.685653953 825079.348094002),2023-05
35,35100,2023-05-01 00:00:00,2350,1.0,-83.814026,43.995693,POINT (1051418.1278205744 825080.244738909),2023-05
35,35101,2023-05-01 00:00:00,2351,1.0,-83.81259,43.995693,POINT (1051533.014365937 825081.162904361),2023-05
35,35102,2023-05-01 00:00:00,2352,1.0,-83.82544,43.988552,POINT (1050510.1530000684 824278.4718226836),2023-05
35,35103,2023-05-01 12:00:00,2353,1.0,-83.80234,43.98755,POINT (1052361.6955583917 824181.6230863099),2023-05
35,35104,2023-05-01 00:00:00,2354,1.0,-83.82974,43.994267,POINT (1050160.4995822164 824911.5797553407),2023-05
35,35105,2023-05-01 06:00:00,2355,1.0,-83.81052,43.987442,POINT (1051706.6013845738 824164.4466903827),2023-05
35,35106,2023-05-01 18:00:00,2356,1.0,-83.76099,43.985107,POINT (1055676.6535781021 823937.7667379546),2023-05
35,35109,2023-05-01 12:00:00,2359,1.0,-83.8009,43.988033,POINT (1052476.1590764134 824236.4608714794),2023-05
35,35110,2023-05-01 12:00:00,2360,1.0,-83.79968,43.988064,POINT (1052573.919972952 824240.6536755833),2023-05
35,35111,2023-05-01 06:00:00,2361,1.0,-83.81473,43.98655,POINT (1051370.0187335196 824062.4305188082),2023-05
35,35112,2023-05-01 12:00:00,2362,1.0,-83.80713,43.988647,POINT (1051976.8856734594 824300.7509917106),2023-05
35,35113,2023-05-01 18:00:00,2363,1.0,-83.76352,43.985706,POINT (1055473.1589618188 824002.6514837957),2023-05
35,35114,2023-05-01 00:00:00,2364,1.0,-83.816864,43.98712,POINT (1051198.3780765652 824124.7328891947),2023-05
35,35115,2023-05-01 06:00:00,2365,1.0,-83.809296,43.987885,POINT (1051803.99518634 824214.4664327637),2023-05
35,35116,2023-05-01 00:00:00,2366,1.0,-83.8183,43.98712,POINT (1051083.4744542844 824123.8206987614),2023-05
35,35117,2023-05-01 12:00:00,2367,1.0,-83.798645,43.988235,POINT (1052656.8841211463 824260.4320053194),2023-05
35,35118,2023-05-01 00:00:00,2368,1.0,-83.81543,43.98712,POINT (1051313.2816825572 824125.6471300102),2023-05
35,35119,2023-05-13 18:00:00,2369,1.0,-83.95267,43.757866,POINT (1040478.7103498111 798541.6663698201),2023-05
35,35120,2023-05-01 00:00:00,2370,1.0,-83.81973,43.98712,POINT (1050968.5708157513 824122.910558699),2023-05
36,36003,2023-05-01 18:00:00,2374,1.0,-83.681946,43.987885,POINT (1062005.76492624 824304.6017309513),2023-05
36,36004,2023-05-13 12:00:00,2375,1.0,-83.852234,43.975574,POINT (1048374.5431393392 822818.0822690899),2023-05
36,36005,2023-05-01 00:00:00,2376,1.0,-83.74487,43.99094,POINT (1056961.783810819 824598.0057790714),2023-05
36,36006,2023-05-10 06:00:00,2377,1.0,-83.8797,43.94986,POINT (1046194.3102818432 819940.8713635133),2023-05
36,36007,2023-05-01 06:00:00,2378,1.0,-83.74719,43.988827,POINT (1056778.0681498067 824361.2310602772),2023-05
36,36008,2023-05-01 00:00:00,2379,1.0,-83.74631,43.98951,POINT (1056848.2931270371 824437.8293717057),2023-05
36,36010,2023-05-02 00:00:00,2381,1.0,-83.688705,43.989708,POINT (1061462.329419804 824502.286321025),2023-05
36,36012,2023-05-01 18:00:00,2383,1.0,-83.67932,43.98824,POINT (1062215.6272090697 824346.101061035),2023-05
36,36013,2023-05-13 18:00:00,2384,1.0,-83.590965,44.0739,POINT (1069191.0191493246 833949.0154710306),2023-05
36,36014,2023-05-01 00:00:00,2385,1.0,-83.74344,43.992367,POINT (1057075.2725545478 824757.759900981),2023-05
36,36016,2023-05-01 00:00:00,2387,1.0,-83.76059,43.986652,POINT (1055706.9498996 824109.9352958206),2023-05
36,36017,2023-05-01 00:00:00,2388,1.0,-83.759155,43.986652,POINT (1055821.8537697524 824110.9299888506),2023-05
36,36018,2023-05-01 06:00:00,2389,1.0,-83.74695,43.99005,POINT (1056796.4242313935 824497.6453812004),2023-05
36,36020,2023-05-07 18:00:00,2391,1.0,-83.84506,43.98133,POINT (1048944.3127584455 823462.8876727524),2023-05
36,36021,2023-05-01 18:00:00,2392,1.0,-83.68759,43.98897,POINT (1061552.3407273232 824421.2243188511),2023-05
36,36022,2023-05-01 18:00:00,2393,1.0,-83.67688,43.989704,POINT (1062409.6221769296 824510.9728910674),2023-05
36,36023,2023-05-01 18:00:00,2394,1.0,-83.67865,43.98905,POINT (1062268.5361523961 824437.0235195467),2023-05
36,36024,2023-05-01 18:00:00,2395,1.0,-83.68045,43.98867,POINT (1062124.7115896665 824393.1878966629),2023-05
36,36025,2023-05-01 18:00:00,2396,1.0,-83.6821,43.98836,POINT (1061993.0308604152 824357.5372394356),2023-05
36,36029,2023-05-02 00:00:00,2400,1.0,-83.68837,43.989635,POINT (1061489.2971950255 824494.4789336548),2023-05
36,36031,2023-05-13 18:00:00,2402,1.0,-83.59094,44.073772,POINT (1069193.0005918639 833935.0284856505),2023-05
36,36035,2023-05-13 18:00:00,2406,1.0,-83.588776,44.06692,POINT (1069374.5347629003 833174.5944003568),2023-05
36,36036,2023-05-18 06:00:00,2407,1.0,-83.92693,43.79789,POINT (1042519.1628458548 803007.4826741985),2023-05
37,37000,2023-05-01 00:00:00,2408,1.0,-83.818146,43.994953,POINT (1051088.7874998148 824995.2786173268),2023-05
37,37001,2023-05-01 00:00:00,2409,1.0,-83.83243,43.993523,POINT (1049946.0288670112 824827.1434620613),2023-05
37,37002,2023-05-01 12:00:00,2410,1.0,-83.81012,43.987354,POINT (1051738.4614355797 824154.9399407624),2023-05
37,37003,2023-05-01 00:00:00,2411,1.0,-83.83099,43.98924,POINT (1050064.623908986 824351.3963936076),2023-05
37,37004,2023-05-01 00:00:00,2412,1.0,-83.82956,43.98924,POINT (1050179.523467928 824352.2904041751),2023-05
37,37005,2023-05-01 00:00:00,2413,1.0,-83.828156,43.98924,POINT (1050291.9783399445 824353.1673785723),2023-05
37,37006,2023-05-01 00:00:00,2414,1.0,-83.82672,43.98924,POINT (1050406.8778672614 824354.0654461314),2023-05
37,37007,2023-05-01 00:00:00,2415,1.0,-83.82529,43.98924,POINT (1050521.7773785417 824354.9655639878),2023-05
37,37008,2023-05-01 00:00:00,2416,1.0,-83.82385,43.98924,POINT (1050636.6768737494 824355.8677321515),2023-05
37,37009,2023-05-01 00:00:00,2417,1.0,-83.82242,43.98924,POINT (1050751.5763528459 824356.7719506167),2023-05
37,37010,2023-05-01 00:00:00,2418,1.0,-83.820984,43.98924,POINT (1050866.475815796 824357.6782193822),2023-05
37,37011,2023-05-01 00:00:00,2419,1.0,-83.81958,43.98924,POINT (1050978.9305936527 824358.5671911757),2023-05
37,37012,2023-05-01 00:00:00,2420,1.0,-83.818146,43.98924,POINT (1051093.830024545 824359.4775169243),2023-05
37,37013,2023-05-01 00:00:00,2421,1.0,-83.81671,43.98924,POINT (1051208.7294391831 824360.3898929758),2023-05
37,37014,2023-05-01 00:00:00,2422,1.0,-83.83099,43.993523,POINT (1050060.919931511 824828.0353580628),2023-05
37,37016,2023-05-01 00:00:00,2424,1.0,-83.82385,43.993523,POINT (1050632.9305255115 824832.5063743816),2023-05
37,37018,2023-05-01 12:00:00,2426,1.0,-83.800934,43.988403,POINT (1052473.3790223023 824277.6108126275),2023-05
37,37021,2023-05-01 06:00:00,2429,1.0,-83.81143,43.986473,POINT (1051634.1231158942 824056.0527932507),2023-05
37,37023,2023-05-01 00:00:00,2431,1.0,-83.81244,43.993523,POINT (1051547.1688490382 824839.7578778749),2023-05
37,37024,2023-05-01 00:00:00,2432,1.0,-83.81384,43.993523,POINT (1051434.7224798552 824838.8589802132),2023-05
37,37025,2023-05-01 00:00:00,2433,1.0,-83.81528,43.993523,POINT (1051319.8316081953 824837.9425696413),2023-05
37,37027,2023-05-01 00:00:00,2435,1.0,-83.818146,43.993523,POINT (1051090.0498159304 824836.115898946),2023-05
37,37028,2023-05-01 00:00:00,2436,1.0,-83.81958,43.993523,POINT (1050975.1588953973 824835.2056388226),2023-05
37,37029,2023-05-01 00:00:00,2437,1.0,-83.820984,43.993523,POINT (1050862.7124468314 824834.3167311236),2023-05
37,37031,2023-05-01 00:00:00,2439,1.0,-83.81528,43.98924,POINT (1051323.628837528 824361.3043193333),2023-05
37,37034,2023-05-01 00:00:00,2442,1.0,-83.81384,43.98924,POINT (1051438.528219545 824362.2207959879),2023-05
37,37037,2023-05-01 00:00:00,2445,1.0,-83.82672,43.990665,POINT (1050405.6358662602 824512.8034081807),2023-05
37,37038,2023-05-01 00:00:00,2446,1.0,-83.82529,43.990665,POINT (1050520.53254328 824513.7035044396),2023-05
37,37039,2023-05-01 00:00:00,2447,1.0,-83.82385,43.990665,POINT (1050635.4292042279 824514.6056509449),2023-05
37,37042,2023-05-01 00:00:00,2450,1.0,-83.81958,43.990665,POINT (1050977.674481657 824517.3050451665),2023-05
37,37043,2023-05-01 00:00:00,2451,1.0,-83.828156,43.990665,POINT (1050290.7391732028 824511.9053621808),2023-05
37,37044,2023-05-01 00:00:00,2452,1.0,-83.818146,43.990665,POINT (1051092.5710782923 824518.2153490626),2023-05
37,37045,2023-05-01 00:00:00,2453,1.0,-83.81528,43.990665,POINT (1051322.3642227596 824520.0421076025),2023-05
37,37046,2023-05-01 00:00:00,2454,1.0,-83.81384,43.990665,POINT (1051437.2607705195 824520.9585622518),2023-05
37,37048,2023-05-01 00:00:00,2456,1.0,-83.828156,43.992096,POINT (1050289.4966919676 824671.0679301678),2023-05
37,37049,2023-05-01 00:00:00,2457,1.0,-83.82956,43.992096,POINT (1050177.0473752844 824670.1909979191),2023-05
37,37050,2023-05-01 00:00:00,2458,1.0,-83.83099,43.992096,POINT (1050062.1534924458 824669.2970303157),2023-05
37,37051,2023-05-01 00:00:00,2459,1.0,-83.81671,43.990665,POINT (1051207.4676586725 824519.1277032009),2023-05
37,37052,2023-05-01 00:00:00,2460,1.0,-83.81671,43.994953,POINT (1051203.6755622507 824996.1909056287),2023-05
37,37053,2023-05-01 00:00:00,2461,1.0,-83.82956,43.990665,POINT (1050178.2870751438 824511.0284088288),2023-05
37,37054,2023-05-01 00:00:00,2462,1.0,-83.82529,43.992096,POINT (1050519.2843783621 824672.8660291551),2023-05
37,37055,2023-05-13 18:00:00,2463,1.0,-83.95276,43.75761,POINT (1040471.5247709125 798513.1875865615),2023-05
37,37056,2023-05-01 00:00:00,2464,1.0,-83.818146,43.98638,POINT (1051096.3512795235 824041.577873314),2023-05
37,37058,2023-05-13 18:00:00,2466,1.0,-83.9523,43.75918,POINT (1040507.2500912559 798687.8336976024),2023-05
37,37059,2023-05-01 12:00:00,2467,1.0,-83.80075,43.987778,POINT (1052488.6143433922 824208.1235550067),2023-05
37,37060,2023-05-01 12:00:00,2468,1.0,-83.79935,43.987854,POINT (1052601.0024250196 824217.5294828085),2023-05
37,37061,2023-05-01 00:00:00,2469,1.0,-83.83099,43.990665,POINT (1050063.3903504624 824510.1344197046),2023-05
37,37062,2023-05-01 00:00:00,2470,1.0,-83.81384,43.992096,POINT (1051435.9899313538 824680.1209123135),2023-05
