10692
0 275.33415867 45.73506051 0.0
0 275.32815867 45.73706051 0.0
0 275.33015867 45.73706051 0.0
0 275.33215867 45.73706051 0.0
0 275.33415867 45.73706051 0.0
0 275.33615867 45.73706051 0.0
0 275.33815867 45.73706051 0.0
0 275.34015867 45.73706051 0.0
0 275.32615867 45.73906051 0.0
0 275.32815867 45.73906051 0.0
0 275.33015867 45.73906051 0.0
0 275.33215867 45.73906051 0.0
0 275.33415867 45.73906051 0.0
0 275.33615867 45.73906051 0.0
0 275.33815867 45.73906051 0.0
0 275.34015867 45.73906051 0.0
0 275.34215867 45.73906051 0.0
0 275.32615867 45.74106051 0.0
0 275.32815867 45.74106051 0.0
0 275.33015867 45.74106051 0.0
0 275.33215867 45.74106051 0.0
0 275.33415867 45.74106051 0.0
0 275.33615867 45.74106051 0.0
0 275.33815867 45.74106051 0.0
0 275.34015867 45.74106051 0.0
0 275.34215867 45.74106051 0.0
0 275.32615867 45.74306051 0.0
0 275.32815867 45.74306051 0.0
0 275.33015867 45.74306051 0.0
0 275.33215867 45.74306051 0.0
0 275.33415867 45.74306051 0.0
0 275.33615867 45.74306051 0.0
0 275.33815867 45.74306051 0.0
0 275.34015867 45.74306051 0.0
0 275.34215867 45.74306051 0.0
0 275.32415867 45.74506051 0.0
0 275.32615867 45.74506051 0.0
0 275.32815867 45.74506051 0.0
0 275.33015867 45.74506051 0.0
0 275.33215867 45.74506051 0.0
0 275.33415867 45.74506051 0.0
0 275.33615867 45.74506051 0.0
0 275.33815867 45.74506051 0.0
0 275.34015867 45.74506051 0.0
0 275.34215867 45.74506051 0.0
0 275.34415867 45.74506051 0.0
0 275.32615867 45.74706051 0.0
0 275.32815867 45.74706051 0.0
0 275.33015867 45.74706051 0.0
0 275.33215867 45.74706051 0.0
0 275.33415867 45.74706051 0.0
0 275.33615867 45.74706051 0.0
0 275.33815867 45.74706051 0.0
0 275.34015867 45.74706051 0.0
0 275.34215867 45.74706051 0.0
0 275.32615867 45.74906051 0.0
0 275.32815867 45.74906051 0.0
0 275.33015867 45.74906051 0.0
0 275.33215867 45.74906051 0.0
0 275.33415867 45.74906051 0.0
0 275.33615867 45.74906051 0.0
0 275.33815867 45.74906051 0.0
0 275.34015867 45.74906051 0.0
0 275.34215867 45.74906051 0.0
0 275.32615867 45.75106051 0.0
0 275.32815867 45.75106051 0.0
0 275.33015867 45.75106051 0.0
0 275.33215867 45.75106051 0.0
0 275.33415867 45.75106051 0.0
0 275.33615867 45.75106051 0.0
0 275.33815867 45.75106051 0.0
0 275.34015867 45.75106051 0.0
0 275.34215867 45.75106051 0.0
0 275.32815867 45.75306051 0.0
0 275.33015867 45.75306051 0.0
0 275.33215867 45.75306051 0.0
0 275.33415867 45.75306051 0.0
0 275.33615867 45.75306051 0.0
0 275.33815867 45.75306051 0.0
0 275.34015867 45.75306051 0.0
0 275.33415867 45.75506051 0.0
1 275.17125931 45.73994275 0.0
1 275.16525931 45.74194275 0.0
1 275.16725931 45.74194275 0.0
1 275.16925931 45.74194275 0.0
1 275.17125931 45.74194275 0.0
1 275.17325931 45.74194275 0.0
1 275.17525931 45.74194275 0.0
1 275.17725931 45.74194275 0.0
1 275.16325931 45.74394275 0.0
1 275.16525931 45.74394275 0.0
1 275.16725931 45.74394275 0.0
1 275.16925931 45.74394275 0.0
1 275.17125931 45.74394275 0.0
1 275.17325931 45.74394275 0.0
1 275.17525931 45.74394275 0.0
1 275.17725931 45.74394275 0.0
1 275.17925931 45.74394275 0.0
1 275.16325931 45.74594275 0.0
1 275.16525931 45.74594275 0.0
1 275.16725931 45.74594275 0.0
1 275.16925931 45.74594275 0.0
1 275.17125931 45.74594275 0.0
1 275.17325931 45.74594275 0.0
1 275.17525931 45.74594275 0.0
1 275.17725931 45.74594275 0.0
1 275.17925931 45.74594275 0.0
1 275.16325931 45.74794275 0.0
1 275.16525931 45.74794275 0.0
1 275.16725931 45.74794275 0.0
1 275.16925931 45.74794275 0.0
1 275.17125931 45.74794275 0.0
1 275.17325931 45.74794275 0.0
1 275.17525931 45.74794275 0.0
1 275.17725931 45.74794275 0.0
1 275.17925931 45.74794275 0.0
1 275.16125931 45.74994275 0.0
1 275.16325931 45.74994275 0.0
1 275.16525931 45.74994275 0.0
1 275.16725931 45.74994275 0.0
1 275.16925931 45.74994275 0.0
1 275.17125931 45.74994275 0.0
1 275.17325931 45.74994275 0.0
1 275.17525931 45.74994275 0.0
1 275.17725931 45.74994275 0.0
1 275.17925931 45.74994275 0.0
1 275.18125931 45.74994275 0.0
1 275.16325931 45.75194275 0.0
1 275.16525931 45.75194275 0.0
1 275.16725931 45.75194275 0.0
1 275.16925931 45.75194275 0.0
1 275.17125931 45.75194275 0.0
1 275.17325931 45.75194275 0.0
1 275.17525931 45.75194275 0.0
1 275.17725931 45.75194275 0.0
1 275.17925931 45.75194275 0.0
1 275.16325931 45.75394275 0.0
1 275.16525931 45.75394275 0.0
1 275.16725931 45.75394275 0.0
1 275.16925931 45.75394275 0.0
1 275.17125931 45.75394275 0.0
1 275.17325931 45.75394275 0.0
1 275.17525931 45.75394275 0.0
1 275.17725931 45.75394275 0.0
1 275.17925931 45.75394275 0.0
1 275.16325931 45.75594275 0.0
1 275.16525931 45.75594275 0.0
1 275.16725931 45.75594275 0.0
1 275.16925931 45.75594275 0.0
1 275.17125931 45.75594275 0.0
